animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,latitude,longitude,temperature_c,humidity_percent,thi,hli,risk_level
823,FARM_009,cattle,Holstein,2.198639131,504.5332072,male,growing,38.88621853,-7.677479364,3.55,29,46.04,-0.45,Low
866,FARM_009,goat,Nubian,4.077876099,51.25571929,female,pregnant,38.88621853,-7.677479364,24.65,62,72.54,25.2,Low
718,FARM_008,cattle,Hereford,2.720188796,583.8603279,female,lactating,31.35909652,20.91930047,18.48,78,64.37,19.23,Low
179,FARM_002,sheep,Merino,2.724814233,90.95511588,male,growing,38.95275237,12.29163764,14.65,98,58.36,15.82,Low
80,FARM_001,sheep,Texel,1.831725414,55.87631234,male,pregnant,35.61810178,37.53571532,13.21,76,56.07,12.68,Low
313,FARM_004,goat,Nubian,4.708310046,65.32758504,female,lactating,30.84617369,26.09993861,34.89,83,91.41,34.71,Critical
726,FARM_008,goat,Saanen,4.530113326,55.90737658,male,dry,31.35909652,20.91930047,-0.97,65,35.61,-1.17,Low
675,FARM_007,cattle,Angus,4.76724057,517.0065702,male,pregnant,32.09240791,4.607232427,25.94,67,74.98,26.15,Moderate
766,FARM_008,goat,Nubian,1.769955173,63.13970033,female,growing,31.35909652,20.91930047,11.64,71,53.76,14.23,Low
782,FARM_008,sheep,Merino,7.681961502,57.57161572,female,lactating,31.35909652,20.91930047,21.62,73,68.97,22.17,Low
964,FARM_010,sheep,Rambouillet,7.005004485,65.24515622,female,dry,36.75748878,-9.336751942,4.36,61,43.69,3.93,Low
25,FARM_001,cattle,Angus,6.318036489,671.0257447,male,dry,35.61810178,37.53571532,31.59,63,82.52,31.71,High
772,FARM_008,goat,Saanen,3.988779661,67.57241648,female,growing,31.35909652,20.91930047,15.86,33,59.62,13.05,Low
625,FARM_007,cattle,Angus,1.141686217,406.8599128,female,dry,32.09240791,4.607232427,31.88,66,83.55,32.26,High
584,FARM_006,cattle,Simmental,3.770162485,765.5153775,female,lactating,30.10599458,-8.846878748,17.76,87,63.54,16.79,Low
253,FARM_003,sheep,Merino,4.016212666,62.43571363,male,growing,42.99264219,20.05575059,23.02,72,71.09,22.14,Low
230,FARM_003,goat,Boer,5.169891317,74.40489589,female,lactating,42.99264219,20.05575059,16,60,60.19,14.68,Low
69,FARM_001,cattle,Holstein,5.547271352,730.5829864,female,lactating,35.61810178,37.53571532,9.44,63,50.81,6.87,Low
811,FARM_009,sheep,Suffolk,4.828502132,73.75449364,male,growing,38.88621853,-7.677479364,14.64,89,58.33,13.65,Low
959,FARM_010,goat,Boer,4.086937614,74.27341399,male,growing,36.75748878,-9.336751942,25.12,50,71.9,27.46,Low
30,FARM_001,goat,Alpine,2.673228116,68.0143132,female,pregnant,35.61810178,37.53571532,11.06,86,52.39,12.27,Low
795,FARM_008,sheep,Rambouillet,7.338771866,91.76862651,male,dry,31.35909652,20.91930047,15.02,63,58.82,14.01,Low
145,FARM_002,sheep,Dorper,6.155109649,96.71835074,female,pregnant,38.95275237,12.29163764,9.44,93,49.37,11.76,Low
887,FARM_009,goat,Saanen,5.408251422,67.98386132,male,growing,38.88621853,-7.677479364,20.18,94,68,22.25,Low
369,FARM_004,cattle,Jersey,2.304685651,690.062291,male,growing,30.84617369,26.09993861,14.28,100,57.71,17.65,Low
489,FARM_005,sheep,Suffolk,4.806640095,54.99334106,female,dry,32.72737451,-0.829774507,28.17,45,75.21,27.22,Moderate
976,FARM_010,cattle,Jersey,3.728978055,786.6233758,male,dry,36.75748878,-9.336751942,35.07,82,91.45,36.97,Critical
895,FARM_009,goat,Nubian,4.103760893,56.52429591,male,pregnant,38.88621853,-7.677479364,34.84,66,87.9,32.19,Critical
170,FARM_002,sheep,Merino,3.836736616,74.8732447,female,pregnant,38.95275237,12.29163764,32.52,51,81.7,33.2,Moderate
654,FARM_007,sheep,Dorper,5.606578093,55.85058624,female,dry,32.09240791,4.607232427,16.71,55,61.06,18.57,Low
360,FARM_004,goat,Saanen,6.236381503,73.67734267,male,growing,30.84617369,26.09993861,19.47,78,65.93,21.98,Low
550,FARM_006,sheep,Dorper,5.395953678,62.37550366,female,growing,30.10599458,-8.846878748,37.82,55,89.61,36.39,Critical
320,FARM_004,cattle,Jersey,2.144797864,745.8641569,female,growing,30.84617369,26.09993861,13.8,65,57.06,13.9,Low
801,FARM_009,cattle,Angus,1.460351851,559.1173764,male,lactating,38.88621853,-7.677479364,37.06,84,95.12,37.52,Critical
393,FARM_004,sheep,Dorper,5.558033094,81.04642837,female,lactating,30.84617369,26.09993861,35.32,67,88.8,35.32,Critical
380,FARM_004,goat,Nubian,3.710180915,55.89525562,male,pregnant,30.84617369,26.09993861,29.67,54,78.48,30.54,Moderate
836,FARM_009,cattle,Simmental,1.008364752,761.2894509,female,lactating,38.88621853,-7.677479364,11.81,73,53.95,10.21,Low
497,FARM_005,cattle,Holstein,3.62029823,482.8379673,male,growing,32.72737451,-0.829774507,34.1,28,79.37,33.92,Moderate
506,FARM_006,cattle,Jersey,7.116582995,430.4956872,female,dry,30.10599458,-8.846878748,29.05,66,79.4,30.06,High
168,FARM_002,cattle,Angus,4.795335411,452.9104845,male,lactating,38.95275237,12.29163764,24.63,59,72.22,22.31,Moderate
420,FARM_005,cattle,Holstein,2.024545541,538.0892571,male,pregnant,32.72737451,-0.829774507,28.34,45,75.47,28.33,Moderate
42,FARM_001,sheep,Suffolk,5.305050587,99.50269251,female,pregnant,35.61810178,37.53571532,34.38,45,83.04,32.74,High
484,FARM_005,goat,Nubian,1.01728751,74.35826742,male,dry,32.72737451,-0.829774507,7.11,84,46,6.25,Low
121,FARM_002,goat,Nubian,1.031800038,79.00268652,female,growing,38.95275237,12.29163764,3.84,80,41,5.42,Low
967,FARM_010,sheep,Suffolk,2.783240951,67.59424172,female,pregnant,36.75748878,-9.336751942,29.3,65,79.56,28.41,Moderate
990,FARM_010,cattle,Hereford,3.888973411,610.4376053,female,pregnant,36.75748878,-9.336751942,12.79,58,55.72,10.89,Low
502,FARM_006,cattle,Simmental,5.745386628,762.5683856,male,growing,30.10599458,-8.846878748,-1.4,15,42.74,-2.63,Low
345,FARM_004,goat,Saanen,3.132307412,71.35167138,female,growing,30.84617369,26.09993861,27.19,71,77.23,25.34,Moderate
414,FARM_005,goat,Alpine,4.037596357,65.36416126,female,dry,32.72737451,-0.829774507,5.4,45,46.67,6.96,Low
559,FARM_006,sheep,Suffolk,5.225460404,53.84897335,male,pregnant,30.10599458,-8.846878748,13.29,75,56.2,13.09,Low
469,FARM_005,goat,Boer,1.132161527,63.3302997,male,lactating,32.72737451,-0.829774507,7.14,64,47.47,7.12,Low
819,FARM_009,goat,Boer,5.204353128,63.56080364,male,pregnant,38.88621853,-7.677479364,25.7,57,73.5,23.47,Low
486,FARM_005,cattle,Hereford,7.100318803,643.1008489,female,lactating,32.72737451,-0.829774507,34.5,56,85.42,33.78,Critical
781,FARM_008,goat,Toggenburg,3.652200526,65.92933875,female,growing,31.35909652,20.91930047,12.33,76,54.68,12.25,Low
705,FARM_008,cattle,Angus,4.191995845,620.2653518,female,dry,31.35909652,20.91930047,26.06,95,78.31,28.09,Moderate
960,FARM_010,cattle,Simmental,8.779296398,582.7552287,female,dry,36.75748878,-9.336751942,26.81,55,74.8,28.05,Moderate
985,FARM_010,cattle,Simmental,5.540526316,504.3396984,male,growing,36.75748878,-9.336751942,13.49,54,56.71,14.56,Low
585,FARM_006,sheep,Merino,4.539439074,97.05604063,male,lactating,30.10599458,-8.846878748,26.33,35,71.74,26.71,Low
8,FARM_001,goat,Alpine,4.635759849,77.05203514,female,lactating,35.61810178,37.53571532,9.79,66,51.17,10.54,Low
763,FARM_008,goat,Boer,5.978337198,79.07177491,male,lactating,31.35909652,20.91930047,4.87,49,45.57,3.15,Low
713,FARM_008,sheep,Rambouillet,4.019111944,68.95202427,male,dry,31.35909652,20.91930047,27.93,20,71.65,24.47,Low
98,FARM_001,goat,Alpine,4.539735383,59.20183868,male,pregnant,35.61810178,37.53571532,22.71,70,70.42,24.51,Low
245,FARM_003,goat,Alpine,3.631692515,69.01030642,female,growing,42.99264219,20.05575059,9.78,58,51.54,10.74,Low
309,FARM_004,cattle,Hereford,4.955605198,442.2658737,female,growing,30.84617369,26.09993861,17.74,56,62.49,17.16,Low
442,FARM_005,cattle,Jersey,4.37323211,589.6025714,female,growing,32.72737451,-0.829774507,25.23,16,68.39,23.3,Low
653,FARM_007,cattle,Hereford,1.142408548,609.1040566,male,growing,32.09240791,4.607232427,14.91,61,58.66,13.47,Low
1000,FARM_010,cattle,Simmental,1.612335827,526.7616551,male,growing,36.75748878,-9.336751942,35.1,57,86.35,38.03,Critical
749,FARM_008,sheep,Merino,7.502016849,66.59857524,female,dry,31.35909652,20.91930047,22.46,55,68.86,22.28,Low
248,FARM_003,sheep,Suffolk,2.662803274,98.5697547,male,lactating,42.99264219,20.05575059,25.64,58,73.45,24.93,Low
332,FARM_004,cattle,Hereford,3.63539833,791.9881317,female,lactating,30.84617369,26.09993861,16.04,59,60.23,16.62,Low
331,FARM_004,sheep,Merino,5.507329775,76.51510666,female,pregnant,30.84617369,26.09993861,31.37,38,78.02,30.3,Moderate
456,FARM_005,goat,Saanen,3.660735018,64.08467941,male,growing,32.72737451,-0.829774507,2.89,48,43.15,3.3,Low
369,FARM_004,cattle,Jersey,2.304685651,690.062291,male,growing,30.84617369,26.09993861,10.55,62,52.44,12.06,Low
727,FARM_008,goat,Boer,5.256633188,50.8596801,male,pregnant,31.35909652,20.91930047,15.75,50,59.71,16.15,Low
740,FARM_008,sheep,Texel,5.657556459,75.03554629,female,dry,31.35909652,20.91930047,8.08,40,50.34,8.27,Low
251,FARM_003,sheep,Dorper,5.597156652,66.25950321,female,growing,42.99264219,20.05575059,32.93,77,87.05,33.92,Critical
302,FARM_004,sheep,Dorper,6.503931697,78.72936912,female,lactating,30.84617369,26.09993861,16,61,60.19,15.93,Moderate
703,FARM_008,sheep,Dorper,5.594867225,98.55754537,male,lactating,31.35909652,20.91930047,37.97,22,82.25,37.69,High
924,FARM_010,goat,Saanen,1.728489433,68.84529429,female,growing,36.75748878,-9.336751942,11.09,52,53.54,10.34,Low
577,FARM_006,goat,Boer,5.232764982,57.10405335,female,dry,30.10599458,-8.846878748,24.78,76,74.15,27.01,Moderate
945,FARM_010,cattle,Simmental,5.052491294,501.0121559,male,pregnant,36.75748878,-9.336751942,13.08,54,56.16,13.72,Low
7,FARM_001,cattle,Hereford,3.641393572,405.6319291,male,lactating,35.61810178,37.53571532,37.12,41,85.61,37.35,Critical
417,FARM_005,cattle,Hereford,2.862933206,606.6290514,female,lactating,32.72737451,-0.829774507,32.01,65,83.6,32.06,High
263,FARM_003,goat,Saanen,3.245780603,40.70063963,female,lactating,42.99264219,20.05575059,34.01,40,81.68,34.66,High
13,FARM_001,cattle,Hereford,9.168098265,499.7168917,male,pregnant,35.61810178,37.53571532,2.35,74,39.39,4.23,Low
509,FARM_006,goat,Nubian,4.954682587,44.35573256,female,pregnant,30.10599458,-8.846878748,9.03,45,51.18,8.98,Low
544,FARM_006,sheep,Merino,1.176353898,91.94986639,female,dry,30.10599458,-8.846878748,10.34,59,52.29,9.59,Low
322,FARM_004,cattle,Holstein,1.919345767,663.4768585,male,lactating,30.84617369,26.09993861,13.81,70,57.05,14.77,Low
294,FARM_003,sheep,Texel,5.632874329,77.88917087,female,pregnant,42.99264219,20.05575059,28.25,52,76.36,26.03,High
852,FARM_009,cattle,Angus,2.959412617,435.2608633,male,lactating,38.88621853,-7.677479364,32.74,75,86.37,32.27,Critical
930,FARM_010,cattle,Simmental,3.532155597,583.0301329,male,pregnant,36.75748878,-9.336751942,31.08,83,85.1,30.63,Critical
132,FARM_002,cattle,Jersey,8.349394955,575.6539634,female,growing,38.95275237,12.29163764,15.69,61,59.76,15.15,Low
203,FARM_003,cattle,Angus,3.456634374,590.6707313,male,lactating,42.99264219,20.05575059,34.05,70,87.39,34.55,Critical
445,FARM_005,cattle,Angus,8.546942934,542.4742588,female,growing,32.72737451,-0.829774507,36.25,29,81.88,35.88,High
740,FARM_008,sheep,Texel,5.657556459,75.03554629,female,dry,31.35909652,20.91930047,38.76,52,90.11,38.71,Critical
919,FARM_010,cattle,Holstein,6.71791012,478.5947868,male,dry,36.75748878,-9.336751942,14.21,38,57.72,12.13,Low
684,FARM_007,cattle,Angus,7.813433032,422.2422087,male,pregnant,32.09240791,4.607232427,27.14,25,71.42,25.01,Low
108,FARM_002,sheep,Rambouillet,3.251079353,54.61452931,male,lactating,38.95275237,12.29163764,41.93,57,95.7,41.32,Critical
292,FARM_003,goat,Nubian,3.654459619,73.27452453,female,lactating,42.99264219,20.05575059,35.22,100,95.39,38.18,Critical
471,FARM_005,goat,Alpine,5.31874872,74.67733873,female,dry,32.72737451,-0.829774507,25.49,83,75.97,27.49,Moderate
37,FARM_001,cattle,Hereford,7.020316537,745.667026,female,lactating,35.61810178,37.53571532,4.66,39,46.25,4.04,Low
532,FARM_006,sheep,Rambouillet,3.127597586,61.52083311,male,dry,30.10599458,-8.846878748,7.08,89,45.58,8.9,Low
603,FARM_007,cattle,Simmental,5.054307143,605.3472841,female,pregnant,32.09240791,4.607232427,4.4,87,41.25,4.68,Low
516,FARM_006,goat,Toggenburg,2.332455224,52.86679959,female,pregnant,30.10599458,-8.846878748,28.88,62,78.62,28.4,Moderate
92,FARM_001,cattle,Simmental,1.571606466,414.7287471,male,lactating,35.61810178,37.53571532,29.19,66,79.54,30.55,High
429,FARM_005,sheep,Rambouillet,1.46510691,76.69837363,female,dry,32.72737451,-0.829774507,34.62,70,88.34,32.6,Critical
276,FARM_003,cattle,Hereford,9.343310903,424.1069561,male,lactating,42.99264219,20.05575059,2.71,79,39.31,4.75,Low
282,FARM_003,sheep,Rambouillet,7.189445243,61.4039886,male,pregnant,42.99264219,20.05575059,24.43,58,71.82,25.36,Low
988,FARM_010,sheep,Texel,4.205302066,69.72396954,male,lactating,36.75748878,-9.336751942,13.02,40,56.27,13.05,Low
432,FARM_005,cattle,Angus,4.869379697,669.186649,male,lactating,32.72737451,-0.829774507,24.23,54,71.19,24.27,Low
425,FARM_005,sheep,Merino,4.193655563,68.45265109,male,pregnant,32.72737451,-0.829774507,18.03,34,62.11,16.29,Low
432,FARM_005,cattle,Angus,4.869379697,669.186649,male,lactating,32.72737451,-0.829774507,7.87,91,46.77,11.15,Low
400,FARM_004,sheep,Dorper,3.889327905,90.11771646,male,growing,30.84617369,26.09993861,13.96,80,57.22,16.35,Low
29,FARM_001,cattle,Jersey,9.966283298,786.1677405,male,lactating,35.61810178,37.53571532,15.55,58,59.53,13.57,Low
153,FARM_002,goat,Toggenburg,2.106777229,51.98383647,female,lactating,38.95275237,12.29163764,11.89,72,54.11,13.43,Low
998,FARM_010,sheep,Merino,2.897995774,88.01641107,female,dry,36.75748878,-9.336751942,23.84,36,68.97,22.7,Low
770,FARM_008,goat,Boer,2.667070979,70.86048248,female,pregnant,31.35909652,20.91930047,6.02,100,42.84,5.52,Low
421,FARM_005,cattle,Angus,1.403682112,580.2388076,male,dry,32.72737451,-0.829774507,37.74,61,91.02,38.96,Critical
383,FARM_004,sheep,Texel,2.162240194,80.67365693,male,pregnant,30.84617369,26.09993861,38.23,41,87.01,36.76,Critical
229,FARM_003,goat,Toggenburg,1.897483856,58.58394387,female,growing,42.99264219,20.05575059,42.71,58,97.17,42.81,Critical
110,FARM_002,cattle,Angus,2.660689174,483.7397293,male,growing,38.95275237,12.29163764,32.11,68,84.11,33.69,Critical
336,FARM_004,goat,Saanen,5.895681634,74.45479985,male,growing,30.84617369,26.09993861,28.02,76,79.23,30.49,Moderate
97,FARM_001,goat,Boer,2.846663439,72.65542941,female,lactating,35.61810178,37.53571532,35.15,83,91.82,34.36,High
725,FARM_008,goat,Toggenburg,5.386944067,77.87024141,male,growing,31.35909652,20.91930047,29.86,39,76.42,31.04,Moderate
779,FARM_008,sheep,Dorper,5.606715526,99.88746945,female,dry,31.35909652,20.91930047,28.85,67,79.25,28.68,Moderate
7,FARM_001,cattle,Hereford,3.641393572,405.6319291,male,lactating,35.61810178,37.53571532,23.06,32,67.74,23.26,Low
784,FARM_008,sheep,Texel,6.140559735,60.44154677,female,growing,31.35909652,20.91930047,29.73,65,80.14,29.87,High
478,FARM_005,sheep,Texel,5.002664145,95.35999108,male,lactating,32.72737451,-0.829774507,8.84,70,49.58,9.15,Low
997,FARM_010,goat,Toggenburg,2.19456052,53.9128939,male,lactating,36.75748878,-9.336751942,-1.92,64,34.32,-4.38,Low
702,FARM_008,sheep,Suffolk,5.787065163,76.57860763,female,pregnant,31.35909652,20.91930047,16.85,51,61.17,15.3,Low
728,FARM_008,sheep,Texel,3.982848666,91.61817698,male,pregnant,31.35909652,20.91930047,16.72,67,61.36,16.68,Low
642,FARM_007,goat,Toggenburg,6.852058801,72.67895629,female,dry,32.09240791,4.607232427,17.53,15,60.97,16.45,Low
217,FARM_003,goat,Saanen,6.229220837,78.93955877,male,growing,42.99264219,20.05575059,29.79,89,83.91,31.9,High
778,FARM_008,goat,Alpine,3.267035282,42.48147055,male,lactating,31.35909652,20.91930047,35.81,80,92.33,38.51,Critical
790,FARM_008,cattle,Holstein,3.907897315,795.0998156,female,lactating,31.35909652,20.91930047,10.67,41,53.43,11.5,Low
916,FARM_010,sheep,Suffolk,3.294899865,90.78726903,female,lactating,36.75748878,-9.336751942,9.05,99,48.36,8.75,Low
171,FARM_002,sheep,Rambouillet,2.845786618,63.32491967,male,growing,38.95275237,12.29163764,7.87,100,46.17,10.87,Low
878,FARM_009,goat,Saanen,2.785901665,51.92264805,female,pregnant,38.88621853,-7.677479364,27.52,43,74.14,25.43,Moderate
876,FARM_009,goat,Boer,3.568931038,42.45700517,female,pregnant,38.88621853,-7.677479364,10,36,52.82,10.37,Low
129,FARM_002,goat,Alpine,2.23001086,55.1691434,male,growing,38.95275237,12.29163764,29.9,81,82.89,30.69,High
896,FARM_009,goat,Saanen,2.896607869,42.22963414,male,growing,38.88621853,-7.677479364,25.52,32,70.53,23.77,Low
157,FARM_002,goat,Boer,3.239855898,50.82978693,female,dry,38.95275237,12.29163764,4.29,73,42.39,4.45,Low
168,FARM_002,cattle,Angus,4.795335411,452.9104845,male,lactating,38.95275237,12.29163764,32.14,46,80.46,32.94,High
495,FARM_005,cattle,Jersey,3.00937047,656.7439835,female,growing,32.72737451,-0.829774507,31.05,38,77.69,31.28,Moderate
69,FARM_001,cattle,Holstein,5.547271352,730.5829864,female,lactating,35.61810178,37.53571532,4.47,31,46.82,1.8,Low
907,FARM_010,cattle,Hereford,8.245875808,738.0158596,female,lactating,36.75748878,-9.336751942,0.51,17,44.35,-0.52,Low
292,FARM_003,goat,Nubian,3.654459619,73.27452453,female,lactating,42.99264219,20.05575059,25.33,81,75.52,26.43,Moderate
692,FARM_007,cattle,Jersey,6.19171643,585.5926793,female,pregnant,32.09240791,4.607232427,24.38,62,72.13,24.07,Moderate
912,FARM_010,sheep,Suffolk,5.667120709,75.54853715,female,growing,36.75748878,-9.336751942,14.14,51,57.6,13.99,Moderate
708,FARM_008,goat,Nubian,6.443493666,46.25134838,female,growing,31.35909652,20.91930047,23.39,49,69.63,23.41,Low
971,FARM_010,cattle,Angus,5.819882258,590.793357,female,pregnant,36.75748878,-9.336751942,24.67,84,74.77,26.39,High
91,FARM_001,sheep,Merino,3.63717279,87.478915,male,dry,35.61810178,37.53571532,20.44,68,66.88,22.1,Low
907,FARM_010,cattle,Hereford,8.245875808,738.0158596,female,lactating,36.75748878,-9.336751942,13.52,62,56.68,12.64,Low
496,FARM_005,cattle,Hereford,5.935438326,751.7020459,male,lactating,32.72737451,-0.829774507,33.49,41,81.18,33.69,High
446,FARM_005,sheep,Merino,4.552124563,83.86936608,male,growing,32.72737451,-0.829774507,38.7,49,89.52,38.67,Critical
618,FARM_007,sheep,Rambouillet,6.234870021,57.53040516,female,lactating,32.09240791,4.607232427,30.86,68,82.33,32.41,High
68,FARM_001,cattle,Hereford,4.860946246,700.3484271,male,pregnant,35.61810178,37.53571532,21.5,39,66.47,20.96,Low
364,FARM_004,sheep,Texel,2.930038972,63.78061693,female,growing,30.84617369,26.09993861,22.76,60,69.63,21.35,Low
251,FARM_003,sheep,Dorper,5.597156652,66.25950321,female,growing,42.99264219,20.05575059,13.2,56,56.31,14.05,Low
547,FARM_006,sheep,Rambouillet,7.730593373,85.72053818,male,growing,30.10599458,-8.846878748,21.05,62,67.38,20.3,Low
510,FARM_006,goat,Saanen,4.1352383,48.76469918,male,lactating,30.10599458,-8.846878748,26.85,64,75.96,27.93,Moderate
186,FARM_002,goat,Nubian,6.067296391,52.76401893,female,pregnant,38.95275237,12.29163764,13.43,66,56.51,12.98,Low
935,FARM_010,sheep,Rambouillet,7.193655629,61.56788211,male,growing,36.75748878,-9.336751942,6.28,71,45.64,5.99,Low
257,FARM_003,sheep,Rambouillet,5.480020768,61.23505885,male,lactating,42.99264219,20.05575059,12.1,39,55.21,11.82,Low
992,FARM_010,sheep,Rambouillet,5.978120613,50.33982743,female,growing,36.75748878,-9.336751942,8.28,40,50.59,6.75,Low
308,FARM_004,sheep,Rambouillet,1.180683349,56.75831446,female,lactating,30.84617369,26.09993861,9.43,60,50.98,9.65,Low
356,FARM_004,goat,Alpine,6.598679988,65.70260798,male,dry,30.84617369,26.09993861,9.25,32,52.17,7.17,Low
606,FARM_007,goat,Boer,5.988206237,73.69302019,male,growing,32.09240791,4.607232427,27.13,32,72.3,26.05,Low
887,FARM_009,goat,Saanen,5.408251422,67.98386132,male,growing,38.88621853,-7.677479364,25.65,73,75.2,26.95,Moderate
306,FARM_004,cattle,Jersey,2.192722055,744.8057929,female,pregnant,30.84617369,26.09993861,26.06,64,74.8,25.78,Moderate
970,FARM_010,goat,Boer,5.701009016,40.42052898,female,growing,36.75748878,-9.336751942,6.79,75,46.09,6.38,Moderate
886,FARM_009,sheep,Rambouillet,2.301730553,97.540933,male,pregnant,38.88621853,-7.677479364,3.84,77,41.35,5.34,Moderate
696,FARM_007,sheep,Rambouillet,2.680495183,57.21546004,male,growing,32.09240791,4.607232427,10.42,67,52.06,10.91,Low
688,FARM_007,sheep,Rambouillet,4.720184399,64.39726713,male,dry,32.09240791,4.607232427,3.14,63,41.81,2.85,Low
