hour,day_of_year,month,temperature_c,relative_humidity_percent,ghi_w_m2,dni_w_m2,dhi_w_m2,location,latitude,longitude,days_since_planting,growth_stage,heat_index_approx,heat_risk_class
2,156,6,26.56,80.19886159,392.956821,279.1436022,87.44490383,Ohio,40.4,-82.9,25,vegetative,40.75788409,Critical
2,156,6,26.56,80.19886159,392.956821,279.1436022,87.44490383,Virginia,37.5,-77.5,40,vegetative,40.75788409,Critical
2,156,6,26.56,80.19886159,392.956821,279.1436022,87.44490383,Wisconsin,43.1,-89.4,15,vegetative,40.75788409,Critical
3,156,6,25.39,62.32952416,546.0684774,393.2730961,158.2435684,Arkansas,34.7,-92.4,34,vegetative,35.66974169,Low
3,156,6,25.39,62.32952416,546.0684774,393.2730961,158.2435684,Minnesota,44.9,-93.1,20,vegetative,35.66974169,Low
3,156,6,25.39,62.32952416,546.0684774,393.2730961,158.2435684,Ohio,40.4,-82.9,25,vegetative,35.66974169,Low
3,156,6,25.39,62.32952416,546.0684774,393.2730961,158.2435684,Virginia,37.5,-77.5,40,vegetative,35.66974169,Low
3,156,6,25.39,62.32952416,546.0684774,393.2730961,158.2435684,Wisconsin,43.1,-89.4,15,vegetative,35.66974169,Low
4,156,6,24.22,43.72545174,733.6536518,550.0129189,148.1309013,Arkansas,34.7,-92.4,34,vegetative,30.93449813,Moderate
4,156,6,24.22,43.72545174,733.6536518,550.0129189,148.1309013,Minnesota,44.9,-93.1,20,vegetative,30.93449813,Moderate
4,156,6,24.22,43.72545174,733.6536518,550.0129189,148.1309013,Ohio,40.4,-82.9,25,vegetative,30.93449813,Moderate
4,156,6,24.22,43.72545174,733.6536518,550.0129189,148.1309013,Virginia,37.5,-77.5,40,vegetative,30.93449813,Moderate
4,156,6,24.22,43.72545174,733.6536518,550.0129189,148.1309013,Wisconsin,43.1,-89.4,15,vegetative,30.93449813,Moderate
5,156,6,25.07090909,74.1537418,739.2209893,545.2674419,203.4004399,Arkansas,34.7,-92.4,34,vegetative,37.06558598,High
5,156,6,25.07090909,74.1537418,739.2209893,545.2674419,203.4004399,Minnesota,44.9,-93.1,20,vegetative,37.06558598,High
5,156,6,25.07090909,74.1537418,739.2209893,545.2674419,203.4004399,Ohio,40.4,-82.9,25,vegetative,37.06558598,High
5,156,6,25.07090909,74.1537418,739.2209893,545.2674419,203.4004399,Virginia,37.5,-77.5,40,vegetative,37.06558598,High
5,156,6,25.07090909,74.1537418,739.2209893,545.2674419,203.4004399,Wisconsin,43.1,-89.4,15,vegetative,37.06558598,High
6,156,6,25.92181818,47.8348048,742.8147643,602.4717831,176.7553087,Arkansas,34.7,-92.4,34,vegetative,34.06974751,Low
6,156,6,25.92181818,47.8348048,742.8147643,602.4717831,176.7553087,Minnesota,44.9,-93.1,20,vegetative,34.06974751,Low
6,156,6,25.92181818,47.8348048,742.8147643,602.4717831,176.7553087,Ohio,40.4,-82.9,25,vegetative,34.06974751,Low
6,156,6,25.92181818,47.8348048,742.8147643,602.4717831,176.7553087,Virginia,37.5,-77.5,40,vegetative,34.06974751,Low
6,156,6,25.92181818,47.8348048,742.8147643,602.4717831,176.7553087,Wisconsin,43.1,-89.4,15,vegetative,34.06974751,Low
7,156,6,26.77272727,75.38379279,764.3190404,473.221353,203.4176909,Arkansas,34.7,-92.4,34,vegetative,40.29039053,Moderate
7,156,6,26.77272727,75.38379279,764.3190404,473.221353,203.4176909,Minnesota,44.9,-93.1,20,vegetative,40.29039053,Moderate
7,156,6,26.77272727,75.38379279,764.3190404,473.221353,203.4176909,Ohio,40.4,-82.9,25,vegetative,40.29039053,Moderate
7,156,6,26.77272727,75.38379279,764.3190404,473.221353,203.4176909,Virginia,37.5,-77.5,40,vegetative,40.29039053,Moderate
7,156,6,26.77272727,75.38379279,764.3190404,473.221353,203.4176909,Wisconsin,43.1,-89.4,15,vegetative,40.29039053,Moderate
8,156,6,27.62363636,53.22984349,734.7355282,580.8583738,186.1011932,Arkansas,34.7,-92.4,34,vegetative,37.66916805,Low
8,156,6,27.62363636,53.22984349,734.7355282,580.8583738,186.1011932,Minnesota,44.9,-93.1,20,vegetative,37.66916805,Low
8,156,6,27.62363636,53.22984349,734.7355282,580.8583738,186.1011932,Ohio,40.4,-82.9,25,vegetative,37.66916805,Low
8,156,6,27.62363636,53.22984349,734.7355282,580.8583738,186.1011932,Virginia,37.5,-77.5,40,vegetative,37.66916805,Low
8,156,6,27.62363636,53.22984349,734.7355282,580.8583738,186.1011932,Wisconsin,43.1,-89.4,15,vegetative,37.66916805,Low
9,156,6,28.47454545,60.82050376,536.0455137,432.5577863,130.507198,Arkansas,34.7,-92.4,34,vegetative,40.55092151,High
9,156,6,28.47454545,60.82050376,536.0455137,432.5577863,130.507198,Minnesota,44.9,-93.1,20,vegetative,40.55092151,High
9,156,6,28.47454545,60.82050376,536.0455137,432.5577863,130.507198,Ohio,40.4,-82.9,25,vegetative,40.55092151,High
9,156,6,28.47454545,60.82050376,536.0455137,432.5577863,130.507198,Virginia,37.5,-77.5,40,vegetative,40.55092151,High
9,156,6,28.47454545,60.82050376,536.0455137,432.5577863,130.507198,Wisconsin,43.1,-89.4,15,vegetative,40.55092151,High
10,156,6,29.32545455,60.22533409,410.734834,281.9788708,94.8161503,Arkansas,34.7,-92.4,34,vegetative,41.90342423,Low
10,156,6,29.32545455,60.22533409,410.734834,281.9788708,94.8161503,Minnesota,44.9,-93.1,20,vegetative,41.90342423,Low
10,156,6,29.32545455,60.22533409,410.734834,281.9788708,94.8161503,Ohio,40.4,-82.9,25,vegetative,41.90342423,Low
10,156,6,29.32545455,60.22533409,410.734834,281.9788708,94.8161503,Virginia,37.5,-77.5,40,vegetative,41.90342423,Low
10,156,6,29.32545455,60.22533409,410.734834,281.9788708,94.8161503,Wisconsin,43.1,-89.4,15,vegetative,41.90342423,Low
11,156,6,30.17636364,87.33815037,160.2790785,169.7551203,10.31836535,Arkansas,34.7,-92.4,34,vegetative,49.35673032,High
11,156,6,30.17636364,87.33815037,160.2790785,169.7551203,10.31836535,Minnesota,44.9,-93.1,20,vegetative,49.35673032,High
11,156,6,30.17636364,87.33815037,160.2790785,169.7551203,10.31836535,Ohio,40.4,-82.9,25,vegetative,49.35673032,High
11,156,6,30.17636364,87.33815037,160.2790785,169.7551203,10.31836535,Virginia,37.5,-77.5,40,vegetative,49.35673032,High
11,156,6,30.17636364,87.33815037,160.2790785,169.7551203,10.31836535,Wisconsin,43.1,-89.4,15,vegetative,49.35673032,High
12,156,6,31.02727273,39.21991891,0,25.95794651,6.339718672,Arkansas,34.7,-92.4,34,vegetative,40.08166088,Moderate
12,156,6,31.02727273,39.21991891,0,25.95794651,6.339718672,Minnesota,44.9,-93.1,20,vegetative,40.08166088,Moderate
12,156,6,31.02727273,39.21991891,0,25.95794651,6.339718672,Ohio,40.4,-82.9,25,vegetative,40.08166088,Moderate
12,156,6,31.02727273,39.21991891,0,25.95794651,6.339718672,Virginia,37.5,-77.5,40,vegetative,40.08166088,Moderate
12,156,6,31.02727273,39.21991891,0,25.95794651,6.339718672,Wisconsin,43.1,-89.4,15,vegetative,40.08166088,Moderate
13,156,6,31.87818182,86.31333591,0,0,0,Arkansas,34.7,-92.4,34,vegetative,52.81972848,Moderate
13,156,6,31.87818182,86.31333591,0,0,0,Minnesota,44.9,-93.1,20,vegetative,52.81972848,Moderate
13,156,6,31.87818182,86.31333591,0,0,0,Ohio,40.4,-82.9,25,vegetative,52.81972848,Moderate
13,156,6,31.87818182,86.31333591,0,0,0,Virginia,37.5,-77.5,40,vegetative,52.81972848,Moderate
13,156,6,31.87818182,86.31333591,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,52.81972848,Moderate
14,156,6,32.72909091,63.71931524,0,0,0,Arkansas,34.7,-92.4,34,vegetative,48.97186976,Moderate
14,156,6,32.72909091,63.71931524,0,0,0,Minnesota,44.9,-93.1,20,vegetative,48.97186976,Moderate
14,156,6,32.72909091,63.71931524,0,0,0,Ohio,40.4,-82.9,25,vegetative,48.97186976,Moderate
14,156,6,32.72909091,63.71931524,0,0,0,Virginia,37.5,-77.5,40,vegetative,48.97186976,Moderate
14,156,6,32.72909091,63.71931524,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,48.97186976,Moderate
15,156,6,33.58,89.62131488,0,0,0,Arkansas,34.7,-92.4,34,vegetative,57.57605593,High
15,156,6,33.58,89.62131488,0,0,0,Minnesota,44.9,-93.1,20,vegetative,57.57605593,High
15,156,6,33.58,89.62131488,0,0,0,Ohio,40.4,-82.9,25,vegetative,57.57605593,High
15,156,6,33.58,89.62131488,0,0,0,Virginia,37.5,-77.5,40,vegetative,57.57605593,High
15,156,6,33.58,89.62131488,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,57.57605593,High
16,156,6,32.54,64.38829656,0,0,0,Arkansas,34.7,-92.4,34,vegetative,48.77446429,High
16,156,6,32.54,64.38829656,0,0,0,Minnesota,44.9,-93.1,20,vegetative,48.77446429,High
16,156,6,32.54,64.38829656,0,0,0,Ohio,40.4,-82.9,25,vegetative,48.77446429,High
16,156,6,32.54,64.38829656,0,0,0,Virginia,37.5,-77.5,40,vegetative,48.77446429,High
16,156,6,32.54,64.38829656,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,48.77446429,High
17,156,6,31.5,69.38256656,0,0,0,Arkansas,34.7,-92.4,34,vegetative,47.96666608,Critical
17,156,6,31.5,69.38256656,0,0,0,Minnesota,44.9,-93.1,20,vegetative,47.96666608,Critical
17,156,6,31.5,69.38256656,0,0,0,Ohio,40.4,-82.9,25,vegetative,47.96666608,Critical
17,156,6,31.5,69.38256656,0,0,0,Virginia,37.5,-77.5,40,vegetative,47.96666608,Critical
17,156,6,31.5,69.38256656,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,47.96666608,Critical
18,156,6,30.46,74.97445219,0,0,0,Arkansas,34.7,-92.4,34,vegetative,47.20221437,High
18,156,6,30.46,74.97445219,0,0,0,Minnesota,44.9,-93.1,20,vegetative,47.20221437,High
18,156,6,30.46,74.97445219,0,0,0,Ohio,40.4,-82.9,25,vegetative,47.20221437,High
18,156,6,30.46,74.97445219,0,0,0,Virginia,37.5,-77.5,40,vegetative,47.20221437,High
18,156,6,30.46,74.97445219,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,47.20221437,High
19,156,6,29.42,79.30735076,0,0,0,Arkansas,34.7,-92.4,34,vegetative,46.07618173,High
19,156,6,29.42,79.30735076,0,0,0,Minnesota,44.9,-93.1,20,vegetative,46.07618173,High
19,156,6,29.42,79.30735076,0,0,0,Ohio,40.4,-82.9,25,vegetative,46.07618173,High
19,156,6,29.42,79.30735076,0,0,0,Virginia,37.5,-77.5,40,vegetative,46.07618173,High
19,156,6,29.42,79.30735076,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,46.07618173,High
20,156,6,28.38,58.65381658,0,0,0,Arkansas,34.7,-92.4,34,vegetative,39.96075691,Critical
20,156,6,28.38,58.65381658,0,0,0,Minnesota,44.9,-93.1,20,vegetative,39.96075691,Critical
20,156,6,28.38,58.65381658,0,0,0,Ohio,40.4,-82.9,25,vegetative,39.96075691,Critical
20,156,6,28.38,58.65381658,0,0,0,Virginia,37.5,-77.5,40,vegetative,39.96075691,Critical
20,156,6,28.38,58.65381658,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,39.96075691,Critical
21,156,6,27.34,70.71563323,0,0,0,Arkansas,34.7,-92.4,34,vegetative,40.46046135,High
21,156,6,27.34,70.71563323,0,0,0,Minnesota,44.9,-93.1,20,vegetative,40.46046135,High
21,156,6,27.34,70.71563323,0,0,0,Ohio,40.4,-82.9,25,vegetative,40.46046135,High
21,156,6,27.34,70.71563323,0,0,0,Virginia,37.5,-77.5,40,vegetative,40.46046135,High
21,156,6,27.34,70.71563323,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,40.46046135,High
22,156,6,26.3,66.89297975,0,0,0,Arkansas,34.7,-92.4,34,vegetative,37.95788116,Moderate
22,156,6,26.3,66.89297975,0,0,0,Minnesota,44.9,-93.1,20,vegetative,37.95788116,Moderate
22,156,6,26.3,66.89297975,0,0,0,Ohio,40.4,-82.9,25,vegetative,37.95788116,Moderate
22,156,6,26.3,66.89297975,0,0,0,Virginia,37.5,-77.5,40,vegetative,37.95788116,Moderate
22,156,6,26.3,66.89297975,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,37.95788116,Moderate
23,156,6,25.26,54.42521982,0,0,0,Arkansas,34.7,-92.4,34,vegetative,34.16543484,Low
23,156,6,25.26,54.42521982,0,0,0,Minnesota,44.9,-93.1,20,vegetative,34.16543484,Low
23,156,6,25.26,54.42521982,0,0,0,Ohio,40.4,-82.9,25,vegetative,34.16543484,Low
23,156,6,25.26,54.42521982,0,0,0,Virginia,37.5,-77.5,40,vegetative,34.16543484,Low
23,156,6,25.26,54.42521982,0,0,0,Wisconsin,43.1,-89.4,15,vegetative,34.16543484,Low
0,157,6,25,79.24785698,13.15768479,16.88302197,0,Arkansas,34.7,-92.4,35,vegetative,37.76340585,Moderate
0,157,6,25,79.24785698,13.15768479,16.88302197,0,Minnesota,44.9,-93.1,21,vegetative,37.76340585,Moderate
0,157,6,25,79.24785698,13.15768479,16.88302197,0,Ohio,40.4,-82.9,26,vegetative,37.76340585,Moderate
0,157,6,25,79.24785698,13.15768479,16.88302197,0,Virginia,37.5,-77.5,41,vegetative,37.76340585,Moderate
0,157,6,25,79.24785698,13.15768479,16.88302197,0,Wisconsin,43.1,-89.4,16,vegetative,37.76340585,Moderate
1,157,6,24.3325,41.54691319,118.3206786,137.9783391,27.82126636,Arkansas,34.7,-92.4,35,vegetative,30.75656996,Low
1,157,6,24.3325,41.54691319,118.3206786,137.9783391,27.82126636,Minnesota,44.9,-93.1,21,vegetative,30.75656996,Low
1,157,6,24.3325,41.54691319,118.3206786,137.9783391,27.82126636,Ohio,40.4,-82.9,26,vegetative,30.75656996,Low
1,157,6,24.3325,41.54691319,118.3206786,137.9783391,27.82126636,Virginia,37.5,-77.5,41,vegetative,30.75656996,Low
1,157,6,24.3325,41.54691319,118.3206786,137.9783391,27.82126636,Wisconsin,43.1,-89.4,16,vegetative,30.75656996,Low
2,157,6,23.665,40.02784268,365.7445916,299.7731343,105.5389312,Arkansas,34.7,-92.4,35,vegetative,29.60582127,Moderate
2,157,6,23.665,40.02784268,365.7445916,299.7731343,105.5389312,Minnesota,44.9,-93.1,21,vegetative,29.60582127,Moderate
2,157,6,23.665,40.02784268,365.7445916,299.7731343,105.5389312,Ohio,40.4,-82.9,26,vegetative,29.60582127,Moderate
2,157,6,23.665,40.02784268,365.7445916,299.7731343,105.5389312,Virginia,37.5,-77.5,41,vegetative,29.60582127,Moderate
2,157,6,23.665,40.02784268,365.7445916,299.7731343,105.5389312,Wisconsin,43.1,-89.4,16,vegetative,29.60582127,Moderate
3,157,6,22.9975,74.18629287,561.435617,421.7951979,136.6223739,Arkansas,34.7,-92.4,35,vegetative,33.56422956,Low
3,157,6,22.9975,74.18629287,561.435617,421.7951979,136.6223739,Minnesota,44.9,-93.1,21,vegetative,33.56422956,Low
3,157,6,22.9975,74.18629287,561.435617,421.7951979,136.6223739,Ohio,40.4,-82.9,26,vegetative,33.56422956,Low
3,157,6,22.9975,74.18629287,561.435617,421.7951979,136.6223739,Virginia,37.5,-77.5,41,vegetative,33.56422956,Low
3,157,6,22.9975,74.18629287,561.435617,421.7951979,136.6223739,Wisconsin,43.1,-89.4,16,vegetative,33.56422956,Low
4,157,6,22.33,68.24911882,588.8994695,594.5671619,176.8954639,Arkansas,34.7,-92.4,35,vegetative,31.65751305,Moderate
4,157,6,22.33,68.24911882,588.8994695,594.5671619,176.8954639,Minnesota,44.9,-93.1,21,vegetative,31.65751305,Moderate
4,157,6,22.33,68.24911882,588.8994695,594.5671619,176.8954639,Ohio,40.4,-82.9,26,vegetative,31.65751305,Moderate
4,157,6,22.33,68.24911882,588.8994695,594.5671619,176.8954639,Virginia,37.5,-77.5,41,vegetative,31.65751305,Moderate
4,157,6,22.33,68.24911882,588.8994695,594.5671619,176.8954639,Wisconsin,43.1,-89.4,16,vegetative,31.65751305,Moderate
5,157,6,22.81545455,49.05962793,731.275575,551.0661859,170.0479935,Arkansas,34.7,-92.4,35,vegetative,29.72507614,High
5,157,6,22.81545455,49.05962793,731.275575,551.0661859,170.0479935,Minnesota,44.9,-93.1,21,vegetative,29.72507614,High
5,157,6,22.81545455,49.05962793,731.275575,551.0661859,170.0479935,Ohio,40.4,-82.9,26,vegetative,29.72507614,High
5,157,6,22.81545455,49.05962793,731.275575,551.0661859,170.0479935,Virginia,37.5,-77.5,41,vegetative,29.72507614,High
5,157,6,22.81545455,49.05962793,731.275575,551.0661859,170.0479935,Wisconsin,43.1,-89.4,16,vegetative,29.72507614,High
6,157,6,23.30090909,68.10779427,774.142942,611.1994144,193.3890671,Arkansas,34.7,-92.4,35,vegetative,33.18519386,High
6,157,6,23.30090909,68.10779427,774.142942,611.1994144,193.3890671,Minnesota,44.9,-93.1,21,vegetative,33.18519386,High
6,157,6,23.30090909,68.10779427,774.142942,611.1994144,193.3890671,Ohio,40.4,-82.9,26,vegetative,33.18519386,High
6,157,6,23.30090909,68.10779427,774.142942,611.1994144,193.3890671,Virginia,37.5,-77.5,41,vegetative,33.18519386,High
6,157,6,23.30090909,68.10779427,774.142942,611.1994144,193.3890671,Wisconsin,43.1,-89.4,16,vegetative,33.18519386,High
7,157,6,23.78636364,76.2388313,736.0474343,482.1483788,185.2276361,Arkansas,34.7,-92.4,35,vegetative,35.18624985,High
7,157,6,23.78636364,76.2388313,736.0474343,482.1483788,185.2276361,Minnesota,44.9,-93.1,21,vegetative,35.18624985,High
7,157,6,23.78636364,76.2388313,736.0474343,482.1483788,185.2276361,Ohio,40.4,-82.9,26,vegetative,35.18624985,High
7,157,6,23.78636364,76.2388313,736.0474343,482.1483788,185.2276361,Virginia,37.5,-77.5,41,vegetative,35.18624985,High
7,157,6,23.78636364,76.2388313,736.0474343,482.1483788,185.2276361,Wisconsin,43.1,-89.4,16,vegetative,35.18624985,High
8,157,6,24.27181818,43.01797069,666.2800447,530.9913367,135.8009206,Arkansas,34.7,-92.4,35,vegetative,30.89867672,Low
8,157,6,24.27181818,43.01797069,666.2800447,530.9913367,135.8009206,Minnesota,44.9,-93.1,21,vegetative,30.89867672,Low
8,157,6,24.27181818,43.01797069,666.2800447,530.9913367,135.8009206,Ohio,40.4,-82.9,26,vegetative,30.89867672,Low
8,157,6,24.27181818,43.01797069,666.2800447,530.9913367,135.8009206,Virginia,37.5,-77.5,41,vegetative,30.89867672,Low
8,157,6,24.27181818,43.01797069,666.2800447,530.9913367,135.8009206,Wisconsin,43.1,-89.4,16,vegetative,30.89867672,Low
9,157,6,24.75727273,64.88364791,581.7493846,406.0771181,155.3069669,Arkansas,34.7,-92.4,35,vegetative,35.05364846,Moderate
9,157,6,24.75727273,64.88364791,581.7493846,406.0771181,155.3069669,Minnesota,44.9,-93.1,21,vegetative,35.05364846,Moderate
9,157,6,24.75727273,64.88364791,581.7493846,406.0771181,155.3069669,Ohio,40.4,-82.9,26,vegetative,35.05364846,Moderate
9,157,6,24.75727273,64.88364791,581.7493846,406.0771181,155.3069669,Virginia,37.5,-77.5,41,vegetative,35.05364846,Moderate
9,157,6,24.75727273,64.88364791,581.7493846,406.0771181,155.3069669,Wisconsin,43.1,-89.4,16,vegetative,35.05364846,Moderate
10,157,6,25.24272727,79.47995403,410.1653866,312.1348822,127.178911,Arkansas,34.7,-92.4,35,vegetative,38.23413244,Moderate
10,157,6,25.24272727,79.47995403,410.1653866,312.1348822,127.178911,Minnesota,44.9,-93.1,21,vegetative,38.23413244,Moderate
10,157,6,25.24272727,79.47995403,410.1653866,312.1348822,127.178911,Ohio,40.4,-82.9,26,vegetative,38.23413244,Moderate
10,157,6,25.24272727,79.47995403,410.1653866,312.1348822,127.178911,Virginia,37.5,-77.5,41,vegetative,38.23413244,Moderate
10,157,6,25.24272727,79.47995403,410.1653866,312.1348822,127.178911,Wisconsin,43.1,-89.4,16,vegetative,38.23413244,Moderate
11,157,6,25.72818182,54.67431231,270.3445398,162.3154086,74.7072683,Arkansas,34.7,-92.4,35,vegetative,34.93245511,Moderate
11,157,6,25.72818182,54.67431231,270.3445398,162.3154086,74.7072683,Minnesota,44.9,-93.1,21,vegetative,34.93245511,Moderate
11,157,6,25.72818182,54.67431231,270.3445398,162.3154086,74.7072683,Ohio,40.4,-82.9,26,vegetative,34.93245511,Moderate
11,157,6,25.72818182,54.67431231,270.3445398,162.3154086,74.7072683,Virginia,37.5,-77.5,41,vegetative,34.93245511,Moderate
11,157,6,25.72818182,54.67431231,270.3445398,162.3154086,74.7072683,Wisconsin,43.1,-89.4,16,vegetative,34.93245511,Moderate
12,157,6,26.21363636,64.30420245,0,0,0,Arkansas,34.7,-92.4,35,vegetative,37.36201343,Low
12,157,6,26.21363636,64.30420245,0,0,0,Minnesota,44.9,-93.1,21,vegetative,37.36201343,Low
12,157,6,26.21363636,64.30420245,0,0,0,Ohio,40.4,-82.9,26,vegetative,37.36201343,Low
12,157,6,26.21363636,64.30420245,0,0,0,Virginia,37.5,-77.5,41,vegetative,37.36201343,Low
12,157,6,26.21363636,64.30420245,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,37.36201343,Low
13,157,6,26.69909091,34.71214226,0,0,0,Arkansas,34.7,-92.4,35,vegetative,32.89604802,Moderate
13,157,6,26.69909091,34.71214226,0,0,0,Minnesota,44.9,-93.1,21,vegetative,32.89604802,Moderate
13,157,6,26.69909091,34.71214226,0,0,0,Ohio,40.4,-82.9,26,vegetative,32.89604802,Moderate
13,157,6,26.69909091,34.71214226,0,0,0,Virginia,37.5,-77.5,41,vegetative,32.89604802,Moderate
13,157,6,26.69909091,34.71214226,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,32.89604802,Moderate
14,157,6,27.18454545,79.82812366,0,0,0,Arkansas,34.7,-92.4,35,vegetative,41.85814422,Moderate
14,157,6,27.18454545,79.82812366,0,0,0,Minnesota,44.9,-93.1,21,vegetative,41.85814422,Moderate
14,157,6,27.18454545,79.82812366,0,0,0,Ohio,40.4,-82.9,26,vegetative,41.85814422,Moderate
14,157,6,27.18454545,79.82812366,0,0,0,Virginia,37.5,-77.5,41,vegetative,41.85814422,Moderate
14,157,6,27.18454545,79.82812366,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,41.85814422,Moderate
15,157,6,27.67,77.76758213,0,0,0,Arkansas,34.7,-92.4,35,vegetative,42.38709258,Critical
15,157,6,27.67,77.76758213,0,0,0,Minnesota,44.9,-93.1,21,vegetative,42.38709258,Critical
15,157,6,27.67,77.76758213,0,0,0,Ohio,40.4,-82.9,26,vegetative,42.38709258,Critical
15,157,6,27.67,77.76758213,0,0,0,Virginia,37.5,-77.5,41,vegetative,42.38709258,Critical
15,157,6,27.67,77.76758213,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,42.38709258,Critical
16,157,6,27.07666667,57.37526718,0,0,0,Arkansas,34.7,-92.4,35,vegetative,37.55495624,Low
16,157,6,27.07666667,57.37526718,0,0,0,Minnesota,44.9,-93.1,21,vegetative,37.55495624,Low
16,157,6,27.07666667,57.37526718,0,0,0,Ohio,40.4,-82.9,26,vegetative,37.55495624,Low
16,157,6,27.07666667,57.37526718,0,0,0,Virginia,37.5,-77.5,41,vegetative,37.55495624,Low
16,157,6,27.07666667,57.37526718,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,37.55495624,Low
17,157,6,26.48333333,37.15490461,0,0,0,Arkansas,34.7,-92.4,35,vegetative,33.03064262,High
17,157,6,26.48333333,37.15490461,0,0,0,Minnesota,44.9,-93.1,21,vegetative,33.03064262,High
17,157,6,26.48333333,37.15490461,0,0,0,Ohio,40.4,-82.9,26,vegetative,33.03064262,High
17,157,6,26.48333333,37.15490461,0,0,0,Virginia,37.5,-77.5,41,vegetative,33.03064262,High
17,157,6,26.48333333,37.15490461,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,33.03064262,High
18,157,6,25.89,69.62392705,0,0,0,Arkansas,34.7,-92.4,35,vegetative,37.72653725,Moderate
18,157,6,25.89,69.62392705,0,0,0,Minnesota,44.9,-93.1,21,vegetative,37.72653725,Moderate
18,157,6,25.89,69.62392705,0,0,0,Ohio,40.4,-82.9,26,vegetative,37.72653725,Moderate
18,157,6,25.89,69.62392705,0,0,0,Virginia,37.5,-77.5,41,vegetative,37.72653725,Moderate
18,157,6,25.89,69.62392705,0,0,0,Wisconsin,43.1,-89.4,16,vegetative,37.72653725,Moderate
19,157,6,25.29666667,64.37880719,0,0,0,Arkansas,34.7,-92.4,35,vegetative,35.85430004,Moderate
19,157,6,25.29666667,64.37880719,0,0,0,Minnesota,44.9,-93.1,21,vegetative,35.85430004,Moderate
19,157,6,25.29666667,64.37880719,0,0,0,Ohio,40.4,-82.9,26,vegetative,35.85430004,Moderate
